dataset,category,anomaly_type,split,label,image_path,mask_path,image_width,image_height,image_area_pixels,defect_area_pixels,defect_area_ratio,defect_area_percent_of_full_image
MVTec_LOCO_AD,juice_bottle,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\test\logical_anomalies\024.png,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\ground_truth\logical_anomalies\024\000.png,800,1600,1280000,294528,0.2301,23.01
MVTec_LOCO_AD,juice_bottle,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\test\logical_anomalies\025.png,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\ground_truth\logical_anomalies\025\000.png,800,1600,1280000,290647,0.22706796875,22.706796875
MVTec_LOCO_AD,juice_bottle,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\test\logical_anomalies\026.png,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\ground_truth\logical_anomalies\026\000.png,800,1600,1280000,293569,0.22935078125,22.935078125
MVTec_LOCO_AD,juice_bottle,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\test\logical_anomalies\027.png,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\ground_truth\logical_anomalies\027\000.png,800,1600,1280000,285162,0.2227828125,22.278281250000003
MVTec_LOCO_AD,juice_bottle,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\test\logical_anomalies\028.png,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\ground_truth\logical_anomalies\028\000.png,800,1600,1280000,291954,0.2280890625,22.80890625
MVTec_LOCO_AD,juice_bottle,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\test\logical_anomalies\029.png,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\ground_truth\logical_anomalies\029\000.png,800,1600,1280000,289697,0.22632578125,22.632578125
MVTec_LOCO_AD,juice_bottle,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\test\logical_anomalies\030.png,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\ground_truth\logical_anomalies\030\000.png,800,1600,1280000,290609,0.22703828125,22.703828125
MVTec_LOCO_AD,juice_bottle,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\test\logical_anomalies\031.png,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\ground_truth\logical_anomalies\031\000.png,800,1600,1280000,289004,0.225784375,22.5784375
MVTec_LOCO_AD,juice_bottle,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\test\logical_anomalies\032.png,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\ground_truth\logical_anomalies\032\000.png,800,1600,1280000,290752,0.22715,22.715
MVTec_LOCO_AD,juice_bottle,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\test\logical_anomalies\033.png,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\ground_truth\logical_anomalies\033\000.png,800,1600,1280000,292740,0.228703125,22.8703125
MVTec_LOCO_AD,juice_bottle,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\test\logical_anomalies\034.png,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\ground_truth\logical_anomalies\034\000.png,800,1600,1280000,291626,0.2278328125,22.78328125
MVTec_LOCO_AD,juice_bottle,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\test\logical_anomalies\035.png,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\ground_truth\logical_anomalies\035\000.png,800,1600,1280000,293471,0.22927421875,22.927421875
MVTec_LOCO_AD,juice_bottle,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\test\logical_anomalies\036.png,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\ground_truth\logical_anomalies\036\000.png,800,1600,1280000,12184,0.00951875,0.9518749999999999
MVTec_LOCO_AD,juice_bottle,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\test\logical_anomalies\037.png,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\ground_truth\logical_anomalies\037\000.png,800,1600,1280000,11924,0.009315625,0.9315625
MVTec_LOCO_AD,juice_bottle,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\test\logical_anomalies\038.png,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\ground_truth\logical_anomalies\038\000.png,800,1600,1280000,7246,0.0056609375,0.5660937500000001
MVTec_LOCO_AD,juice_bottle,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\test\logical_anomalies\039.png,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\ground_truth\logical_anomalies\039\000.png,800,1600,1280000,11662,0.0091109375,0.9110937499999999
MVTec_LOCO_AD,juice_bottle,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\test\logical_anomalies\040.png,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\ground_truth\logical_anomalies\040\000.png,800,1600,1280000,8130,0.0063515625,0.63515625
MVTec_LOCO_AD,juice_bottle,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\test\logical_anomalies\041.png,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\ground_truth\logical_anomalies\041\000.png,800,1600,1280000,12218,0.0095453125,0.95453125
MVTec_LOCO_AD,juice_bottle,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\test\logical_anomalies\042.png,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\ground_truth\logical_anomalies\042\000.png,800,1600,1280000,12343,0.00964296875,0.9642968749999999
MVTec_LOCO_AD,juice_bottle,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\test\logical_anomalies\043.png,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\ground_truth\logical_anomalies\043\000.png,800,1600,1280000,7377,0.00576328125,0.576328125
MVTec_LOCO_AD,juice_bottle,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\test\logical_anomalies\044.png,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\ground_truth\logical_anomalies\044\000.png,800,1600,1280000,11940,0.009328125,0.9328124999999999
MVTec_LOCO_AD,juice_bottle,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\test\logical_anomalies\045.png,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\ground_truth\logical_anomalies\045\000.png,800,1600,1280000,7960,0.00621875,0.6218750000000001
MVTec_LOCO_AD,juice_bottle,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\test\logical_anomalies\046.png,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\ground_truth\logical_anomalies\046\000.png,800,1600,1280000,7594,0.0059328125,0.59328125
MVTec_LOCO_AD,juice_bottle,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\test\logical_anomalies\047.png,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\ground_truth\logical_anomalies\047\000.png,800,1600,1280000,6438,0.0050296875,0.5029687500000001
MVTec_LOCO_AD,juice_bottle,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\test\logical_anomalies\048.png,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\ground_truth\logical_anomalies\048\000.png,800,1600,1280000,7574,0.0059171875,0.59171875
MVTec_LOCO_AD,juice_bottle,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\test\logical_anomalies\049.png,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\ground_truth\logical_anomalies\049\000.png,800,1600,1280000,6493,0.00507265625,0.5072656249999999
MVTec_LOCO_AD,juice_bottle,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\test\logical_anomalies\050.png,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\ground_truth\logical_anomalies\050\000.png,800,1600,1280000,7585,0.00592578125,0.592578125
MVTec_LOCO_AD,juice_bottle,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\test\logical_anomalies\051.png,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\ground_truth\logical_anomalies\051\000.png,800,1600,1280000,141739,0.11073359375,11.073359374999999
MVTec_LOCO_AD,juice_bottle,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\test\logical_anomalies\052.png,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\ground_truth\logical_anomalies\052\000.png,800,1600,1280000,117877,0.09209140625,9.209140625
MVTec_LOCO_AD,juice_bottle,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\test\logical_anomalies\053.png,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\ground_truth\logical_anomalies\053\000.png,800,1600,1280000,115173,0.08997890625,8.997890625
MVTec_LOCO_AD,juice_bottle,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\test\logical_anomalies\054.png,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\ground_truth\logical_anomalies\054\000.png,800,1600,1280000,107202,0.0837515625,8.37515625
MVTec_LOCO_AD,juice_bottle,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\test\logical_anomalies\055.png,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\ground_truth\logical_anomalies\055\000.png,800,1600,1280000,136648,0.10675625,10.675625
MVTec_LOCO_AD,juice_bottle,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\test\logical_anomalies\056.png,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\ground_truth\logical_anomalies\056\000.png,800,1600,1280000,124419,0.09720234375,9.720234375
MVTec_LOCO_AD,juice_bottle,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\test\logical_anomalies\057.png,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\ground_truth\logical_anomalies\057\000.png,800,1600,1280000,115773,0.09044765625,9.044765625
MVTec_LOCO_AD,juice_bottle,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\test\logical_anomalies\058.png,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\ground_truth\logical_anomalies\058\000.png,800,1600,1280000,106374,0.0831046875,8.31046875
MVTec_LOCO_AD,juice_bottle,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\test\logical_anomalies\059.png,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\ground_truth\logical_anomalies\059\000.png,800,1600,1280000,88073,0.06880703125,6.880703125
MVTec_LOCO_AD,juice_bottle,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\test\logical_anomalies\060.png,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\ground_truth\logical_anomalies\060\000.png,800,1600,1280000,206809,0.16156953125,16.156953125
MVTec_LOCO_AD,juice_bottle,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\test\logical_anomalies\061.png,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\ground_truth\logical_anomalies\061\000.png,800,1600,1280000,200960,0.157,15.7
MVTec_LOCO_AD,juice_bottle,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\test\logical_anomalies\062.png,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\ground_truth\logical_anomalies\062\000.png,800,1600,1280000,205701,0.16070390625,16.070390625
MVTec_LOCO_AD,juice_bottle,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\test\logical_anomalies\063.png,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\ground_truth\logical_anomalies\063\000.png,800,1600,1280000,201046,0.1570671875,15.70671875
MVTec_LOCO_AD,juice_bottle,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\test\logical_anomalies\064.png,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\ground_truth\logical_anomalies\064\000.png,800,1600,1280000,210561,0.16450078125,16.450078125
MVTec_LOCO_AD,juice_bottle,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\test\logical_anomalies\065.png,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\ground_truth\logical_anomalies\065\000.png,800,1600,1280000,205359,0.16043671875,16.043671875
MVTec_LOCO_AD,juice_bottle,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\test\logical_anomalies\066.png,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\ground_truth\logical_anomalies\066\000.png,800,1600,1280000,205511,0.16055546875,16.055546875
MVTec_LOCO_AD,juice_bottle,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\test\logical_anomalies\067.png,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\ground_truth\logical_anomalies\067\000.png,800,1600,1280000,206928,0.1616625,16.166249999999998
MVTec_LOCO_AD,juice_bottle,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\test\logical_anomalies\068.png,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\ground_truth\logical_anomalies\068\000.png,800,1600,1280000,204847,0.16003671875,16.003671875
MVTec_LOCO_AD,juice_bottle,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\test\logical_anomalies\069.png,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\ground_truth\logical_anomalies\069\000.png,800,1600,1280000,204320,0.159625,15.962499999999999
MVTec_LOCO_AD,juice_bottle,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\test\logical_anomalies\070.png,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\ground_truth\logical_anomalies\070\000.png,800,1600,1280000,207194,0.1618703125,16.18703125
MVTec_LOCO_AD,juice_bottle,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\test\logical_anomalies\071.png,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\ground_truth\logical_anomalies\071\000.png,800,1600,1280000,205813,0.16079140625,16.079140625
MVTec_LOCO_AD,juice_bottle,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\test\logical_anomalies\072.png,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\ground_truth\logical_anomalies\072\000.png,800,1600,1280000,103995,0.08124609375,8.124609375
MVTec_LOCO_AD,juice_bottle,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\test\logical_anomalies\073.png,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\ground_truth\logical_anomalies\073\000.png,800,1600,1280000,104070,0.0813046875,8.13046875
MVTec_LOCO_AD,juice_bottle,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\test\logical_anomalies\074.png,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\ground_truth\logical_anomalies\074\000.png,800,1600,1280000,103734,0.0810421875,8.10421875
MVTec_LOCO_AD,juice_bottle,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\test\logical_anomalies\075.png,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\ground_truth\logical_anomalies\075\000.png,800,1600,1280000,103909,0.08117890625,8.117890625
MVTec_LOCO_AD,juice_bottle,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\test\logical_anomalies\076.png,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\ground_truth\logical_anomalies\076\000.png,800,1600,1280000,103704,0.08101875,8.101875
MVTec_LOCO_AD,juice_bottle,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\test\logical_anomalies\077.png,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\ground_truth\logical_anomalies\077\000.png,800,1600,1280000,103786,0.0810828125,8.108281250000001
MVTec_LOCO_AD,juice_bottle,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\test\logical_anomalies\078.png,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\ground_truth\logical_anomalies\078\000.png,800,1600,1280000,103981,0.08123515625,8.123515625
MVTec_LOCO_AD,juice_bottle,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\test\logical_anomalies\079.png,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\ground_truth\logical_anomalies\079\000.png,800,1600,1280000,104034,0.0812765625,8.12765625
MVTec_LOCO_AD,juice_bottle,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\test\logical_anomalies\080.png,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\ground_truth\logical_anomalies\080\000.png,800,1600,1280000,103907,0.08117734375,8.117734375000001
MVTec_LOCO_AD,juice_bottle,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\test\logical_anomalies\081.png,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\ground_truth\logical_anomalies\081\000.png,800,1600,1280000,103853,0.08113515625,8.113515625000002
MVTec_LOCO_AD,juice_bottle,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\test\logical_anomalies\082.png,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\ground_truth\logical_anomalies\082\000.png,800,1600,1280000,103943,0.08120546875,8.120546874999999
MVTec_LOCO_AD,juice_bottle,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\test\logical_anomalies\083.png,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\ground_truth\logical_anomalies\083\000.png,800,1600,1280000,103830,0.0811171875,8.11171875
MVTec_LOCO_AD,juice_bottle,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\test\logical_anomalies\084.png,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\ground_truth\logical_anomalies\084\000.png,800,1600,1280000,42106,0.0328953125,3.2895312500000005
MVTec_LOCO_AD,juice_bottle,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\test\logical_anomalies\085.png,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\ground_truth\logical_anomalies\085\000.png,800,1600,1280000,14805,0.01156640625,1.1566406249999999
MVTec_LOCO_AD,juice_bottle,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\test\logical_anomalies\086.png,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\ground_truth\logical_anomalies\086\000.png,800,1600,1280000,122722,0.0958765625,9.58765625
MVTec_LOCO_AD,juice_bottle,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\test\logical_anomalies\087.png,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\ground_truth\logical_anomalies\087\000.png,800,1600,1280000,15199,0.01187421875,1.187421875
MVTec_LOCO_AD,juice_bottle,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\test\logical_anomalies\088.png,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\ground_truth\logical_anomalies\088\000.png,800,1600,1280000,136662,0.1067671875,10.67671875
MVTec_LOCO_AD,juice_bottle,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\test\logical_anomalies\089.png,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\ground_truth\logical_anomalies\089\000.png,800,1600,1280000,124224,0.09705,9.705
MVTec_LOCO_AD,juice_bottle,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\test\logical_anomalies\090.png,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\ground_truth\logical_anomalies\090\000.png,800,1600,1280000,159787,0.12483359375,12.483359375
MVTec_LOCO_AD,juice_bottle,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\test\logical_anomalies\091.png,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\ground_truth\logical_anomalies\091\000.png,800,1600,1280000,37884,0.029596875,2.9596875000000002
MVTec_LOCO_AD,juice_bottle,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\test\logical_anomalies\092.png,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\ground_truth\logical_anomalies\092\000.png,800,1600,1280000,20250,0.0158203125,1.58203125
MVTec_LOCO_AD,juice_bottle,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\test\logical_anomalies\093.png,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\ground_truth\logical_anomalies\093\000.png,800,1600,1280000,48918,0.0382171875,3.82171875
MVTec_LOCO_AD,juice_bottle,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\test\logical_anomalies\094.png,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\ground_truth\logical_anomalies\094\000.png,800,1600,1280000,136497,0.10663828125,10.663828125
MVTec_LOCO_AD,juice_bottle,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\test\logical_anomalies\095.png,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\ground_truth\logical_anomalies\095\000.png,800,1600,1280000,50961,0.03981328125,3.981328125
MVTec_LOCO_AD,juice_bottle,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\test\logical_anomalies\096.png,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\ground_truth\logical_anomalies\096\000.png,800,1600,1280000,116219,0.09079609375,9.079609375
MVTec_LOCO_AD,juice_bottle,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\test\logical_anomalies\097.png,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\ground_truth\logical_anomalies\097\000.png,800,1600,1280000,124143,0.09698671875,9.698671875
MVTec_LOCO_AD,juice_bottle,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\test\logical_anomalies\098.png,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\ground_truth\logical_anomalies\098\000.png,800,1600,1280000,64330,0.0502578125,5.02578125
MVTec_LOCO_AD,juice_bottle,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\test\logical_anomalies\099.png,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\ground_truth\logical_anomalies\099\000.png,800,1600,1280000,14326,0.0111921875,1.1192187500000002
MVTec_LOCO_AD,juice_bottle,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\test\logical_anomalies\100.png,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\ground_truth\logical_anomalies\100\000.png,800,1600,1280000,25641,0.02003203125,2.0032031249999998
MVTec_LOCO_AD,juice_bottle,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\test\logical_anomalies\101.png,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\ground_truth\logical_anomalies\101\000.png,800,1600,1280000,12081,0.00943828125,0.943828125
MVTec_LOCO_AD,juice_bottle,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\test\logical_anomalies\102.png,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\ground_truth\logical_anomalies\102\000.png,800,1600,1280000,65499,0.05117109375,5.117109375
MVTec_LOCO_AD,juice_bottle,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\test\logical_anomalies\103.png,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\ground_truth\logical_anomalies\103\000.png,800,1600,1280000,13604,0.010628125,1.0628125
MVTec_LOCO_AD,juice_bottle,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\test\logical_anomalies\104.png,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\ground_truth\logical_anomalies\104\000.png,800,1600,1280000,11264,0.0088,0.88
MVTec_LOCO_AD,juice_bottle,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\test\logical_anomalies\105.png,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\ground_truth\logical_anomalies\105\000.png,800,1600,1280000,162064,0.1266125,12.661249999999999
MVTec_LOCO_AD,juice_bottle,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\test\logical_anomalies\106.png,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\ground_truth\logical_anomalies\106\000.png,800,1600,1280000,128531,0.10041484375,10.041484375
MVTec_LOCO_AD,juice_bottle,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\test\logical_anomalies\107.png,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\ground_truth\logical_anomalies\107\000.png,800,1600,1280000,38668,0.030209375,3.0209375
MVTec_LOCO_AD,juice_bottle,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\test\logical_anomalies\108.png,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\ground_truth\logical_anomalies\108\000.png,800,1600,1280000,139615,0.10907421875,10.907421874999999
MVTec_LOCO_AD,juice_bottle,logical_anomalies,test,anomaly,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\test\logical_anomalies\109.png,D:\patchcore\data\mvtec_loco_anomaly_detection\juice_bottle\ground_truth\logical_anomalies\109\000.png,800,1600,1280000,40377,0.03154453125,3.154453125
