category,defect_type,image_path,mask_path,image_width,image_height,image_area_pixels,defect_area_pixels,defect_area_ratio_of_full_image,defect_area_percent_of_full_image
carpet,cut,D:\patchcore\data\mvtec\carpet\test\cut\012.png,D:\patchcore\data\mvtec\carpet\ground_truth\cut\012_mask.png,1024,1024,1048576,76542,0.07299613952636719,7.299613952636719
carpet,cut,D:\patchcore\data\mvtec\carpet\test\cut\013.png,D:\patchcore\data\mvtec\carpet\ground_truth\cut\013_mask.png,1024,1024,1048576,60851,0.05803203582763672,5.803203582763672
carpet,cut,D:\patchcore\data\mvtec\carpet\test\cut\014.png,D:\patchcore\data\mvtec\carpet\ground_truth\cut\014_mask.png,1024,1024,1048576,40449,0.038575172424316406,3.8575172424316406
carpet,cut,D:\patchcore\data\mvtec\carpet\test\cut\015.png,D:\patchcore\data\mvtec\carpet\ground_truth\cut\015_mask.png,1024,1024,1048576,73025,0.0696420669555664,6.964206695556641
carpet,cut,D:\patchcore\data\mvtec\carpet\test\cut\016.png,D:\patchcore\data\mvtec\carpet\ground_truth\cut\016_mask.png,1024,1024,1048576,44284,0.042232513427734375,4.2232513427734375
carpet,hole,D:\patchcore\data\mvtec\carpet\test\hole\000.png,D:\patchcore\data\mvtec\carpet\ground_truth\hole\000_mask.png,1024,1024,1048576,12393,0.011818885803222656,1.1818885803222656
carpet,hole,D:\patchcore\data\mvtec\carpet\test\hole\001.png,D:\patchcore\data\mvtec\carpet\ground_truth\hole\001_mask.png,1024,1024,1048576,7035,0.006709098815917969,0.6709098815917969
carpet,hole,D:\patchcore\data\mvtec\carpet\test\hole\002.png,D:\patchcore\data\mvtec\carpet\ground_truth\hole\002_mask.png,1024,1024,1048576,18762,0.017892837524414062,1.7892837524414062
carpet,hole,D:\patchcore\data\mvtec\carpet\test\hole\003.png,D:\patchcore\data\mvtec\carpet\ground_truth\hole\003_mask.png,1024,1024,1048576,29732,0.028354644775390625,2.8354644775390625
carpet,hole,D:\patchcore\data\mvtec\carpet\test\hole\004.png,D:\patchcore\data\mvtec\carpet\ground_truth\hole\004_mask.png,1024,1024,1048576,16118,0.015371322631835938,1.5371322631835938
carpet,hole,D:\patchcore\data\mvtec\carpet\test\hole\005.png,D:\patchcore\data\mvtec\carpet\ground_truth\hole\005_mask.png,1024,1024,1048576,29754,0.028375625610351562,2.8375625610351562
carpet,hole,D:\patchcore\data\mvtec\carpet\test\hole\006.png,D:\patchcore\data\mvtec\carpet\ground_truth\hole\006_mask.png,1024,1024,1048576,29883,0.02849864959716797,2.849864959716797
carpet,hole,D:\patchcore\data\mvtec\carpet\test\hole\007.png,D:\patchcore\data\mvtec\carpet\ground_truth\hole\007_mask.png,1024,1024,1048576,34738,0.03312873840332031,3.3128738403320312
carpet,hole,D:\patchcore\data\mvtec\carpet\test\hole\008.png,D:\patchcore\data\mvtec\carpet\ground_truth\hole\008_mask.png,1024,1024,1048576,39410,0.03758430480957031,3.7584304809570312
carpet,hole,D:\patchcore\data\mvtec\carpet\test\hole\009.png,D:\patchcore\data\mvtec\carpet\ground_truth\hole\009_mask.png,1024,1024,1048576,59095,0.056357383728027344,5.635738372802734
carpet,hole,D:\patchcore\data\mvtec\carpet\test\hole\010.png,D:\patchcore\data\mvtec\carpet\ground_truth\hole\010_mask.png,1024,1024,1048576,15811,0.015078544616699219,1.5078544616699219
carpet,hole,D:\patchcore\data\mvtec\carpet\test\hole\011.png,D:\patchcore\data\mvtec\carpet\ground_truth\hole\011_mask.png,1024,1024,1048576,15474,0.014757156372070312,1.4757156372070312
carpet,hole,D:\patchcore\data\mvtec\carpet\test\hole\012.png,D:\patchcore\data\mvtec\carpet\ground_truth\hole\012_mask.png,1024,1024,1048576,21398,0.020406723022460938,2.0406723022460938
carpet,hole,D:\patchcore\data\mvtec\carpet\test\hole\013.png,D:\patchcore\data\mvtec\carpet\ground_truth\hole\013_mask.png,1024,1024,1048576,19255,0.018362998962402344,1.8362998962402344
carpet,hole,D:\patchcore\data\mvtec\carpet\test\hole\014.png,D:\patchcore\data\mvtec\carpet\ground_truth\hole\014_mask.png,1024,1024,1048576,13023,0.012419700622558594,1.2419700622558594
carpet,hole,D:\patchcore\data\mvtec\carpet\test\hole\015.png,D:\patchcore\data\mvtec\carpet\ground_truth\hole\015_mask.png,1024,1024,1048576,13329,0.012711524963378906,1.2711524963378906
carpet,hole,D:\patchcore\data\mvtec\carpet\test\hole\016.png,D:\patchcore\data\mvtec\carpet\ground_truth\hole\016_mask.png,1024,1024,1048576,25899,0.02469921112060547,2.469921112060547
carpet,metal_contamination,D:\patchcore\data\mvtec\carpet\test\metal_contamination\000.png,D:\patchcore\data\mvtec\carpet\ground_truth\metal_contamination\000_mask.png,1024,1024,1048576,1730,0.0016498565673828125,0.16498565673828125
carpet,metal_contamination,D:\patchcore\data\mvtec\carpet\test\metal_contamination\001.png,D:\patchcore\data\mvtec\carpet\ground_truth\metal_contamination\001_mask.png,1024,1024,1048576,3342,0.0031871795654296875,0.31871795654296875
carpet,metal_contamination,D:\patchcore\data\mvtec\carpet\test\metal_contamination\002.png,D:\patchcore\data\mvtec\carpet\ground_truth\metal_contamination\002_mask.png,1024,1024,1048576,6063,0.005782127380371094,0.5782127380371094
carpet,metal_contamination,D:\patchcore\data\mvtec\carpet\test\metal_contamination\003.png,D:\patchcore\data\mvtec\carpet\ground_truth\metal_contamination\003_mask.png,1024,1024,1048576,3476,0.003314971923828125,0.3314971923828125
carpet,metal_contamination,D:\patchcore\data\mvtec\carpet\test\metal_contamination\004.png,D:\patchcore\data\mvtec\carpet\ground_truth\metal_contamination\004_mask.png,1024,1024,1048576,5803,0.005534172058105469,0.5534172058105469
carpet,metal_contamination,D:\patchcore\data\mvtec\carpet\test\metal_contamination\005.png,D:\patchcore\data\mvtec\carpet\ground_truth\metal_contamination\005_mask.png,1024,1024,1048576,9758,0.009305953979492188,0.9305953979492188
carpet,metal_contamination,D:\patchcore\data\mvtec\carpet\test\metal_contamination\006.png,D:\patchcore\data\mvtec\carpet\ground_truth\metal_contamination\006_mask.png,1024,1024,1048576,4681,0.004464149475097656,0.4464149475097656
carpet,metal_contamination,D:\patchcore\data\mvtec\carpet\test\metal_contamination\007.png,D:\patchcore\data\mvtec\carpet\ground_truth\metal_contamination\007_mask.png,1024,1024,1048576,14139,0.013484001159667969,1.3484001159667969
carpet,metal_contamination,D:\patchcore\data\mvtec\carpet\test\metal_contamination\008.png,D:\patchcore\data\mvtec\carpet\ground_truth\metal_contamination\008_mask.png,1024,1024,1048576,5846,0.0055751800537109375,0.5575180053710938
carpet,metal_contamination,D:\patchcore\data\mvtec\carpet\test\metal_contamination\009.png,D:\patchcore\data\mvtec\carpet\ground_truth\metal_contamination\009_mask.png,1024,1024,1048576,4669,0.004452705383300781,0.4452705383300781
carpet,metal_contamination,D:\patchcore\data\mvtec\carpet\test\metal_contamination\010.png,D:\patchcore\data\mvtec\carpet\ground_truth\metal_contamination\010_mask.png,1024,1024,1048576,6346,0.0060520172119140625,0.6052017211914062
carpet,metal_contamination,D:\patchcore\data\mvtec\carpet\test\metal_contamination\011.png,D:\patchcore\data\mvtec\carpet\ground_truth\metal_contamination\011_mask.png,1024,1024,1048576,3340,0.003185272216796875,0.3185272216796875
carpet,metal_contamination,D:\patchcore\data\mvtec\carpet\test\metal_contamination\012.png,D:\patchcore\data\mvtec\carpet\ground_truth\metal_contamination\012_mask.png,1024,1024,1048576,3785,0.0036096572875976562,0.3609657287597656
carpet,metal_contamination,D:\patchcore\data\mvtec\carpet\test\metal_contamination\013.png,D:\patchcore\data\mvtec\carpet\ground_truth\metal_contamination\013_mask.png,1024,1024,1048576,3144,0.00299835205078125,0.299835205078125
carpet,metal_contamination,D:\patchcore\data\mvtec\carpet\test\metal_contamination\014.png,D:\patchcore\data\mvtec\carpet\ground_truth\metal_contamination\014_mask.png,1024,1024,1048576,3065,0.0029230117797851562,0.2923011779785156
carpet,metal_contamination,D:\patchcore\data\mvtec\carpet\test\metal_contamination\015.png,D:\patchcore\data\mvtec\carpet\ground_truth\metal_contamination\015_mask.png,1024,1024,1048576,4089,0.0038995742797851562,0.3899574279785156
carpet,metal_contamination,D:\patchcore\data\mvtec\carpet\test\metal_contamination\016.png,D:\patchcore\data\mvtec\carpet\ground_truth\metal_contamination\016_mask.png,1024,1024,1048576,3303,0.0031499862670898438,0.3149986267089844
carpet,thread,D:\patchcore\data\mvtec\carpet\test\thread\000.png,D:\patchcore\data\mvtec\carpet\ground_truth\thread\000_mask.png,1024,1024,1048576,6723,0.006411552429199219,0.6411552429199219
carpet,thread,D:\patchcore\data\mvtec\carpet\test\thread\001.png,D:\patchcore\data\mvtec\carpet\ground_truth\thread\001_mask.png,1024,1024,1048576,3116,0.002971649169921875,0.2971649169921875
carpet,thread,D:\patchcore\data\mvtec\carpet\test\thread\002.png,D:\patchcore\data\mvtec\carpet\ground_truth\thread\002_mask.png,1024,1024,1048576,4649,0.004433631896972656,0.4433631896972656
carpet,thread,D:\patchcore\data\mvtec\carpet\test\thread\003.png,D:\patchcore\data\mvtec\carpet\ground_truth\thread\003_mask.png,1024,1024,1048576,1894,0.0018062591552734375,0.18062591552734375
carpet,thread,D:\patchcore\data\mvtec\carpet\test\thread\004.png,D:\patchcore\data\mvtec\carpet\ground_truth\thread\004_mask.png,1024,1024,1048576,15043,0.014346122741699219,1.4346122741699219
carpet,thread,D:\patchcore\data\mvtec\carpet\test\thread\005.png,D:\patchcore\data\mvtec\carpet\ground_truth\thread\005_mask.png,1024,1024,1048576,17830,0.017004013061523438,1.7004013061523438
carpet,thread,D:\patchcore\data\mvtec\carpet\test\thread\006.png,D:\patchcore\data\mvtec\carpet\ground_truth\thread\006_mask.png,1024,1024,1048576,21433,0.020440101623535156,2.0440101623535156
carpet,thread,D:\patchcore\data\mvtec\carpet\test\thread\007.png,D:\patchcore\data\mvtec\carpet\ground_truth\thread\007_mask.png,1024,1024,1048576,9008,0.0085906982421875,0.85906982421875
carpet,thread,D:\patchcore\data\mvtec\carpet\test\thread\008.png,D:\patchcore\data\mvtec\carpet\ground_truth\thread\008_mask.png,1024,1024,1048576,26369,0.025147438049316406,2.5147438049316406
carpet,thread,D:\patchcore\data\mvtec\carpet\test\thread\009.png,D:\patchcore\data\mvtec\carpet\ground_truth\thread\009_mask.png,1024,1024,1048576,2060,0.001964569091796875,0.1964569091796875
carpet,thread,D:\patchcore\data\mvtec\carpet\test\thread\010.png,D:\patchcore\data\mvtec\carpet\ground_truth\thread\010_mask.png,1024,1024,1048576,6409,0.006112098693847656,0.6112098693847656
carpet,thread,D:\patchcore\data\mvtec\carpet\test\thread\011.png,D:\patchcore\data\mvtec\carpet\ground_truth\thread\011_mask.png,1024,1024,1048576,3389,0.0032320022583007812,0.3232002258300781
carpet,thread,D:\patchcore\data\mvtec\carpet\test\thread\012.png,D:\patchcore\data\mvtec\carpet\ground_truth\thread\012_mask.png,1024,1024,1048576,29242,0.027887344360351562,2.7887344360351562
carpet,thread,D:\patchcore\data\mvtec\carpet\test\thread\013.png,D:\patchcore\data\mvtec\carpet\ground_truth\thread\013_mask.png,1024,1024,1048576,55773,0.05318927764892578,5.318927764892578
carpet,thread,D:\patchcore\data\mvtec\carpet\test\thread\014.png,D:\patchcore\data\mvtec\carpet\ground_truth\thread\014_mask.png,1024,1024,1048576,5452,0.005199432373046875,0.5199432373046875
carpet,thread,D:\patchcore\data\mvtec\carpet\test\thread\015.png,D:\patchcore\data\mvtec\carpet\ground_truth\thread\015_mask.png,1024,1024,1048576,6667,0.006358146667480469,0.6358146667480469
carpet,thread,D:\patchcore\data\mvtec\carpet\test\thread\016.png,D:\patchcore\data\mvtec\carpet\ground_truth\thread\016_mask.png,1024,1024,1048576,5040,0.0048065185546875,0.48065185546875
carpet,thread,D:\patchcore\data\mvtec\carpet\test\thread\017.png,D:\patchcore\data\mvtec\carpet\ground_truth\thread\017_mask.png,1024,1024,1048576,10636,0.010143280029296875,1.0143280029296875
carpet,thread,D:\patchcore\data\mvtec\carpet\test\thread\018.png,D:\patchcore\data\mvtec\carpet\ground_truth\thread\018_mask.png,1024,1024,1048576,4199,0.004004478454589844,0.4004478454589844
grid,bent,D:\patchcore\data\mvtec\grid\test\bent\000.png,D:\patchcore\data\mvtec\grid\ground_truth\bent\000_mask.png,1024,1024,1048576,5460,0.005207061767578125,0.5207061767578125
grid,bent,D:\patchcore\data\mvtec\grid\test\bent\001.png,D:\patchcore\data\mvtec\grid\ground_truth\bent\001_mask.png,1024,1024,1048576,4554,0.0043430328369140625,0.43430328369140625
grid,bent,D:\patchcore\data\mvtec\grid\test\bent\002.png,D:\patchcore\data\mvtec\grid\ground_truth\bent\002_mask.png,1024,1024,1048576,4315,0.004115104675292969,0.4115104675292969
grid,bent,D:\patchcore\data\mvtec\grid\test\bent\003.png,D:\patchcore\data\mvtec\grid\ground_truth\bent\003_mask.png,1024,1024,1048576,7860,0.007495880126953125,0.7495880126953125
grid,bent,D:\patchcore\data\mvtec\grid\test\bent\004.png,D:\patchcore\data\mvtec\grid\ground_truth\bent\004_mask.png,1024,1024,1048576,8709,0.008305549621582031,0.8305549621582031
grid,bent,D:\patchcore\data\mvtec\grid\test\bent\005.png,D:\patchcore\data\mvtec\grid\ground_truth\bent\005_mask.png,1024,1024,1048576,14959,0.014266014099121094,1.4266014099121094
grid,bent,D:\patchcore\data\mvtec\grid\test\bent\006.png,D:\patchcore\data\mvtec\grid\ground_truth\bent\006_mask.png,1024,1024,1048576,22629,0.02158069610595703,2.158069610595703
grid,bent,D:\patchcore\data\mvtec\grid\test\bent\007.png,D:\patchcore\data\mvtec\grid\ground_truth\bent\007_mask.png,1024,1024,1048576,11967,0.011412620544433594,1.1412620544433594
grid,bent,D:\patchcore\data\mvtec\grid\test\bent\008.png,D:\patchcore\data\mvtec\grid\ground_truth\bent\008_mask.png,1024,1024,1048576,6220,0.005931854248046875,0.5931854248046875
grid,bent,D:\patchcore\data\mvtec\grid\test\bent\009.png,D:\patchcore\data\mvtec\grid\ground_truth\bent\009_mask.png,1024,1024,1048576,14468,0.013797760009765625,1.3797760009765625
grid,bent,D:\patchcore\data\mvtec\grid\test\bent\010.png,D:\patchcore\data\mvtec\grid\ground_truth\bent\010_mask.png,1024,1024,1048576,19594,0.018686294555664062,1.8686294555664062
grid,bent,D:\patchcore\data\mvtec\grid\test\bent\011.png,D:\patchcore\data\mvtec\grid\ground_truth\bent\011_mask.png,1024,1024,1048576,15136,0.014434814453125,1.4434814453125
grid,broken,D:\patchcore\data\mvtec\grid\test\broken\000.png,D:\patchcore\data\mvtec\grid\ground_truth\broken\000_mask.png,1024,1024,1048576,7428,0.007083892822265625,0.7083892822265625
grid,broken,D:\patchcore\data\mvtec\grid\test\broken\001.png,D:\patchcore\data\mvtec\grid\ground_truth\broken\001_mask.png,1024,1024,1048576,24376,0.02324676513671875,2.324676513671875
grid,broken,D:\patchcore\data\mvtec\grid\test\broken\002.png,D:\patchcore\data\mvtec\grid\ground_truth\broken\002_mask.png,1024,1024,1048576,2682,0.0025577545166015625,0.25577545166015625
grid,broken,D:\patchcore\data\mvtec\grid\test\broken\003.png,D:\patchcore\data\mvtec\grid\ground_truth\broken\003_mask.png,1024,1024,1048576,11860,0.011310577392578125,1.1310577392578125
grid,broken,D:\patchcore\data\mvtec\grid\test\broken\004.png,D:\patchcore\data\mvtec\grid\ground_truth\broken\004_mask.png,1024,1024,1048576,4616,0.00440216064453125,0.440216064453125
grid,broken,D:\patchcore\data\mvtec\grid\test\broken\005.png,D:\patchcore\data\mvtec\grid\ground_truth\broken\005_mask.png,1024,1024,1048576,6628,0.006320953369140625,0.6320953369140625
grid,broken,D:\patchcore\data\mvtec\grid\test\broken\006.png,D:\patchcore\data\mvtec\grid\ground_truth\broken\006_mask.png,1024,1024,1048576,5489,0.005234718322753906,0.5234718322753906
grid,broken,D:\patchcore\data\mvtec\grid\test\broken\007.png,D:\patchcore\data\mvtec\grid\ground_truth\broken\007_mask.png,1024,1024,1048576,4852,0.004627227783203125,0.4627227783203125
grid,broken,D:\patchcore\data\mvtec\grid\test\broken\008.png,D:\patchcore\data\mvtec\grid\ground_truth\broken\008_mask.png,1024,1024,1048576,4135,0.003943443298339844,0.3943443298339844
grid,broken,D:\patchcore\data\mvtec\grid\test\broken\009.png,D:\patchcore\data\mvtec\grid\ground_truth\broken\009_mask.png,1024,1024,1048576,6307,0.006014823913574219,0.6014823913574219
grid,broken,D:\patchcore\data\mvtec\grid\test\broken\010.png,D:\patchcore\data\mvtec\grid\ground_truth\broken\010_mask.png,1024,1024,1048576,5170,0.0049304962158203125,0.49304962158203125
grid,broken,D:\patchcore\data\mvtec\grid\test\broken\011.png,D:\patchcore\data\mvtec\grid\ground_truth\broken\011_mask.png,1024,1024,1048576,4002,0.0038166046142578125,0.38166046142578125
grid,glue,D:\patchcore\data\mvtec\grid\test\glue\000.png,D:\patchcore\data\mvtec\grid\ground_truth\glue\000_mask.png,1024,1024,1048576,5771,0.005503654479980469,0.5503654479980469
grid,glue,D:\patchcore\data\mvtec\grid\test\glue\001.png,D:\patchcore\data\mvtec\grid\ground_truth\glue\001_mask.png,1024,1024,1048576,5019,0.004786491394042969,0.4786491394042969
grid,glue,D:\patchcore\data\mvtec\grid\test\glue\002.png,D:\patchcore\data\mvtec\grid\ground_truth\glue\002_mask.png,1024,1024,1048576,5399,0.005148887634277344,0.5148887634277344
grid,glue,D:\patchcore\data\mvtec\grid\test\glue\003.png,D:\patchcore\data\mvtec\grid\ground_truth\glue\003_mask.png,1024,1024,1048576,4794,0.0045719146728515625,0.45719146728515625
grid,glue,D:\patchcore\data\mvtec\grid\test\glue\004.png,D:\patchcore\data\mvtec\grid\ground_truth\glue\004_mask.png,1024,1024,1048576,7696,0.0073394775390625,0.73394775390625
grid,glue,D:\patchcore\data\mvtec\grid\test\glue\005.png,D:\patchcore\data\mvtec\grid\ground_truth\glue\005_mask.png,1024,1024,1048576,2542,0.0024242401123046875,0.24242401123046875
grid,glue,D:\patchcore\data\mvtec\grid\test\glue\006.png,D:\patchcore\data\mvtec\grid\ground_truth\glue\006_mask.png,1024,1024,1048576,4838,0.0046138763427734375,0.46138763427734375
grid,glue,D:\patchcore\data\mvtec\grid\test\glue\007.png,D:\patchcore\data\mvtec\grid\ground_truth\glue\007_mask.png,1024,1024,1048576,5125,0.004887580871582031,0.4887580871582031
grid,glue,D:\patchcore\data\mvtec\grid\test\glue\008.png,D:\patchcore\data\mvtec\grid\ground_truth\glue\008_mask.png,1024,1024,1048576,2384,0.0022735595703125,0.22735595703125
grid,glue,D:\patchcore\data\mvtec\grid\test\glue\009.png,D:\patchcore\data\mvtec\grid\ground_truth\glue\009_mask.png,1024,1024,1048576,6548,0.006244659423828125,0.6244659423828125
grid,glue,D:\patchcore\data\mvtec\grid\test\glue\010.png,D:\patchcore\data\mvtec\grid\ground_truth\glue\010_mask.png,1024,1024,1048576,6811,0.006495475769042969,0.6495475769042969
grid,metal_contamination,D:\patchcore\data\mvtec\grid\test\metal_contamination\000.png,D:\patchcore\data\mvtec\grid\ground_truth\metal_contamination\000_mask.png,1024,1024,1048576,2624,0.00250244140625,0.250244140625
grid,metal_contamination,D:\patchcore\data\mvtec\grid\test\metal_contamination\001.png,D:\patchcore\data\mvtec\grid\ground_truth\metal_contamination\001_mask.png,1024,1024,1048576,7452,0.007106781005859375,0.7106781005859375
grid,metal_contamination,D:\patchcore\data\mvtec\grid\test\metal_contamination\002.png,D:\patchcore\data\mvtec\grid\ground_truth\metal_contamination\002_mask.png,1024,1024,1048576,4647,0.004431724548339844,0.4431724548339844
grid,metal_contamination,D:\patchcore\data\mvtec\grid\test\metal_contamination\003.png,D:\patchcore\data\mvtec\grid\ground_truth\metal_contamination\003_mask.png,1024,1024,1048576,8548,0.008152008056640625,0.8152008056640625
grid,metal_contamination,D:\patchcore\data\mvtec\grid\test\metal_contamination\004.png,D:\patchcore\data\mvtec\grid\ground_truth\metal_contamination\004_mask.png,1024,1024,1048576,4391,0.004187583923339844,0.4187583923339844
grid,metal_contamination,D:\patchcore\data\mvtec\grid\test\metal_contamination\005.png,D:\patchcore\data\mvtec\grid\ground_truth\metal_contamination\005_mask.png,1024,1024,1048576,4072,0.00388336181640625,0.388336181640625
grid,metal_contamination,D:\patchcore\data\mvtec\grid\test\metal_contamination\006.png,D:\patchcore\data\mvtec\grid\ground_truth\metal_contamination\006_mask.png,1024,1024,1048576,3131,0.0029859542846679688,0.2985954284667969
grid,metal_contamination,D:\patchcore\data\mvtec\grid\test\metal_contamination\007.png,D:\patchcore\data\mvtec\grid\ground_truth\metal_contamination\007_mask.png,1024,1024,1048576,1976,0.00188446044921875,0.188446044921875
grid,metal_contamination,D:\patchcore\data\mvtec\grid\test\metal_contamination\008.png,D:\patchcore\data\mvtec\grid\ground_truth\metal_contamination\008_mask.png,1024,1024,1048576,4243,0.004046440124511719,0.4046440124511719
grid,metal_contamination,D:\patchcore\data\mvtec\grid\test\metal_contamination\009.png,D:\patchcore\data\mvtec\grid\ground_truth\metal_contamination\009_mask.png,1024,1024,1048576,4249,0.004052162170410156,0.4052162170410156
grid,metal_contamination,D:\patchcore\data\mvtec\grid\test\metal_contamination\010.png,D:\patchcore\data\mvtec\grid\ground_truth\metal_contamination\010_mask.png,1024,1024,1048576,5163,0.004923820495605469,0.4923820495605469
grid,thread,D:\patchcore\data\mvtec\grid\test\thread\000.png,D:\patchcore\data\mvtec\grid\ground_truth\thread\000_mask.png,1024,1024,1048576,7354,0.0070133209228515625,0.7013320922851562
grid,thread,D:\patchcore\data\mvtec\grid\test\thread\001.png,D:\patchcore\data\mvtec\grid\ground_truth\thread\001_mask.png,1024,1024,1048576,14256,0.0135955810546875,1.35955810546875
grid,thread,D:\patchcore\data\mvtec\grid\test\thread\002.png,D:\patchcore\data\mvtec\grid\ground_truth\thread\002_mask.png,1024,1024,1048576,15995,0.015254020690917969,1.5254020690917969
grid,thread,D:\patchcore\data\mvtec\grid\test\thread\003.png,D:\patchcore\data\mvtec\grid\ground_truth\thread\003_mask.png,1024,1024,1048576,18349,0.01749897003173828,1.7498970031738281
grid,thread,D:\patchcore\data\mvtec\grid\test\thread\004.png,D:\patchcore\data\mvtec\grid\ground_truth\thread\004_mask.png,1024,1024,1048576,32883,0.03135967254638672,3.135967254638672
grid,thread,D:\patchcore\data\mvtec\grid\test\thread\005.png,D:\patchcore\data\mvtec\grid\ground_truth\thread\005_mask.png,1024,1024,1048576,15724,0.014995574951171875,1.4995574951171875
grid,thread,D:\patchcore\data\mvtec\grid\test\thread\006.png,D:\patchcore\data\mvtec\grid\ground_truth\thread\006_mask.png,1024,1024,1048576,16043,0.015299797058105469,1.5299797058105469
grid,thread,D:\patchcore\data\mvtec\grid\test\thread\007.png,D:\patchcore\data\mvtec\grid\ground_truth\thread\007_mask.png,1024,1024,1048576,33899,0.03232860565185547,3.232860565185547
grid,thread,D:\patchcore\data\mvtec\grid\test\thread\008.png,D:\patchcore\data\mvtec\grid\ground_truth\thread\008_mask.png,1024,1024,1048576,37555,0.03581523895263672,3.581523895263672
grid,thread,D:\patchcore\data\mvtec\grid\test\thread\009.png,D:\patchcore\data\mvtec\grid\ground_truth\thread\009_mask.png,1024,1024,1048576,16580,0.015811920166015625,1.5811920166015625
grid,thread,D:\patchcore\data\mvtec\grid\test\thread\010.png,D:\patchcore\data\mvtec\grid\ground_truth\thread\010_mask.png,1024,1024,1048576,25467,0.02428722381591797,2.428722381591797
hazelnut,crack,D:\patchcore\data\mvtec\hazelnut\test\crack\000.png,D:\patchcore\data\mvtec\hazelnut\ground_truth\crack\000_mask.png,1024,1024,1048576,66262,0.06319236755371094,6.319236755371094
hazelnut,crack,D:\patchcore\data\mvtec\hazelnut\test\crack\001.png,D:\patchcore\data\mvtec\hazelnut\ground_truth\crack\001_mask.png,1024,1024,1048576,66479,0.0633993148803711,6.339931488037109
hazelnut,crack,D:\patchcore\data\mvtec\hazelnut\test\crack\002.png,D:\patchcore\data\mvtec\hazelnut\ground_truth\crack\002_mask.png,1024,1024,1048576,13434,0.012811660766601562,1.2811660766601562
hazelnut,crack,D:\patchcore\data\mvtec\hazelnut\test\crack\003.png,D:\patchcore\data\mvtec\hazelnut\ground_truth\crack\003_mask.png,1024,1024,1048576,22632,0.02158355712890625,2.158355712890625
hazelnut,crack,D:\patchcore\data\mvtec\hazelnut\test\crack\004.png,D:\patchcore\data\mvtec\hazelnut\ground_truth\crack\004_mask.png,1024,1024,1048576,28420,0.027103424072265625,2.7103424072265625
hazelnut,crack,D:\patchcore\data\mvtec\hazelnut\test\crack\005.png,D:\patchcore\data\mvtec\hazelnut\ground_truth\crack\005_mask.png,1024,1024,1048576,16317,0.015561103820800781,1.5561103820800781
hazelnut,crack,D:\patchcore\data\mvtec\hazelnut\test\crack\006.png,D:\patchcore\data\mvtec\hazelnut\ground_truth\crack\006_mask.png,1024,1024,1048576,42808,0.04082489013671875,4.082489013671875
hazelnut,crack,D:\patchcore\data\mvtec\hazelnut\test\crack\007.png,D:\patchcore\data\mvtec\hazelnut\ground_truth\crack\007_mask.png,1024,1024,1048576,234892,0.22401046752929688,22.401046752929688
hazelnut,crack,D:\patchcore\data\mvtec\hazelnut\test\crack\008.png,D:\patchcore\data\mvtec\hazelnut\ground_truth\crack\008_mask.png,1024,1024,1048576,146408,0.13962554931640625,13.962554931640625
hazelnut,crack,D:\patchcore\data\mvtec\hazelnut\test\crack\009.png,D:\patchcore\data\mvtec\hazelnut\ground_truth\crack\009_mask.png,1024,1024,1048576,251942,0.24027061462402344,24.027061462402344
hazelnut,crack,D:\patchcore\data\mvtec\hazelnut\test\crack\010.png,D:\patchcore\data\mvtec\hazelnut\ground_truth\crack\010_mask.png,1024,1024,1048576,290021,0.27658557891845703,27.658557891845703
hazelnut,crack,D:\patchcore\data\mvtec\hazelnut\test\crack\011.png,D:\patchcore\data\mvtec\hazelnut\ground_truth\crack\011_mask.png,1024,1024,1048576,80208,0.0764923095703125,7.64923095703125
hazelnut,crack,D:\patchcore\data\mvtec\hazelnut\test\crack\012.png,D:\patchcore\data\mvtec\hazelnut\ground_truth\crack\012_mask.png,1024,1024,1048576,16584,0.01581573486328125,1.581573486328125
hazelnut,crack,D:\patchcore\data\mvtec\hazelnut\test\crack\013.png,D:\patchcore\data\mvtec\hazelnut\ground_truth\crack\013_mask.png,1024,1024,1048576,16456,0.01569366455078125,1.569366455078125
hazelnut,crack,D:\patchcore\data\mvtec\hazelnut\test\crack\014.png,D:\patchcore\data\mvtec\hazelnut\ground_truth\crack\014_mask.png,1024,1024,1048576,23082,0.022012710571289062,2.2012710571289062
hazelnut,crack,D:\patchcore\data\mvtec\hazelnut\test\crack\015.png,D:\patchcore\data\mvtec\hazelnut\ground_truth\crack\015_mask.png,1024,1024,1048576,55765,0.05318164825439453,5.318164825439453
hazelnut,crack,D:\patchcore\data\mvtec\hazelnut\test\crack\016.png,D:\patchcore\data\mvtec\hazelnut\ground_truth\crack\016_mask.png,1024,1024,1048576,30315,0.02891063690185547,2.891063690185547
hazelnut,crack,D:\patchcore\data\mvtec\hazelnut\test\crack\017.png,D:\patchcore\data\mvtec\hazelnut\ground_truth\crack\017_mask.png,1024,1024,1048576,183595,0.17508983612060547,17.508983612060547
hazelnut,cut,D:\patchcore\data\mvtec\hazelnut\test\cut\000.png,D:\patchcore\data\mvtec\hazelnut\ground_truth\cut\000_mask.png,1024,1024,1048576,4168,0.00397491455078125,0.397491455078125
hazelnut,cut,D:\patchcore\data\mvtec\hazelnut\test\cut\001.png,D:\patchcore\data\mvtec\hazelnut\ground_truth\cut\001_mask.png,1024,1024,1048576,16388,0.015628814697265625,1.5628814697265625
